Years,Country,Happiness Rank,Happiness Score,Economy (GDP per Capita),Social support,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Democracy index (EIU),Electoral pluralism index (EIU),Government index (EIU),Political participation index(EIU),Political culture index (EIU),Civil liberties index (EIU),Population,Total CO2 ,CO2 relative growth,CO2 absolute Growth,CO2 per capita,Cumulative CO2 (metric tons),Peace index
2018,Greece,79,"5,358","1,154","1,202","0,879","0,131","0,044",0,"72,9","95,8","53,6","61,1","68,8","85,3",10732882,"71,798","-4,081","-3,055","6,824","3955,669","2,028"
2018,Greece,79,"5,358","1,154","1,202","0,879","0,131","0,044",0,"72,9","95,8","53,6","61,1","68,8","85,3",10732882,"71,798","-4,081","-3,055","6,824","3955,669","1,933"
2018,Lebanon,80,"5,358","0,965","1,179","0,785","0,503","0,136","0,214","46,3","39,2","22,1","66,7","56,3","47,1",6848925,"27,565","-1,324","-0,37","4,019","681,613","2,73"
2018,Lebanon,80,"5,358","0,965","1,179","0,785","0,503","0,136","0,214","46,3","39,2","22,1","66,7","56,3","47,1",6848925,"27,565","-1,324","-0,37","4,019","681,613","2,755"
2018,Lebanon,80,"5,358","0,965","1,179","0,785","0,503","0,136","0,214","46,3","39,2","22,1","66,7","56,3","47,1",6848925,"27,565","-1,324","-0,37","4,019","681,613","2,804"
2018,Lebanon,80,"5,358","0,965","1,179","0,785","0,503","0,136","0,214","46,3","39,2","22,1","66,7","56,3","47,1",6848925,"27,565","-1,324","-0,37","4,019","681,613","2,79"
2018,Lebanon,80,"5,358","0,965","1,179","0,785","0,503","0,136","0,214","46,3","39,2","22,1","66,7","56,3","47,1",6848925,"27,565","-1,324","-0,37","4,019","681,613","2,8"
2018,Montenegro,81,"5,347","1,017","1,279","0,729","0,259","0,081","0,111","57,4","60,8","53,6","61,1","43,8","67,6",622227,"2,123","0,951","0,02","3,381","98,393","1,949"
2018,Montenegro,81,"5,347","1,017","1,279","0,729","0,259","0,081","0,111","57,4","60,8","53,6","61,1","43,8","67,6",622227,"2,123","0,951","0,02","3,381","98,393","1,878"
2018,Montenegro,81,"5,347","1,017","1,279","0,729","0,259","0,081","0,111","57,4","60,8","53,6","61,1","43,8","67,6",622227,"2,123","0,951","0,02","3,381","98,393","1,949"
2018,Montenegro,81,"5,347","1,017","1,279","0,729","0,259","0,081","0,111","57,4","60,8","53,6","61,1","43,8","67,6",622227,"2,123","0,951","0,02","3,381","98,393","1,892"
2018,Montenegro,81,"5,347","1,017","1,279","0,729","0,259","0,081","0,111","57,4","60,8","53,6","61,1","43,8","67,6",622227,"2,123","0,951","0,02","3,381","98,393","1,939"
2018,Croatia,82,"5,321","1,115","1,161","0,737","0,38","0,039","0,12","65,7","91,7","60,7","55,6",50,"70,6",4087843,"17,719","-5,438","-1,019","4,263","1067,529","1,662"
2018,Croatia,82,"5,321","1,115","1,161","0,737","0,38","0,039","0,12","65,7","91,7","60,7","55,6",50,"70,6",4087843,"17,719","-5,438","-1,019","4,263","1067,529","1,665"
2018,Croatia,82,"5,321","1,115","1,161","0,737","0,38","0,039","0,12","65,7","91,7","60,7","55,6",50,"70,6",4087843,"17,719","-5,438","-1,019","4,263","1067,529","1,674"
2018,Croatia,82,"5,321","1,115","1,161","0,737","0,38","0,039","0,12","65,7","91,7","60,7","55,6",50,"70,6",4087843,"17,719","-5,438","-1,019","4,263","1067,529","1,639"
2018,Croatia,82,"5,321","1,115","1,161","0,737","0,38","0,039","0,12","65,7","91,7","60,7","55,6",50,"70,6",4087843,"17,719","-5,438","-1,019","4,263","1067,529","1,645"
2018,Dominican Republic,83,"5,302","0,982","1,441","0,614","0,578","0,106","0,12","65,4","91,7","53,6","61,1",50,"70,6",10627165,"25,305","4,33","1,05","2,381","699,47","2,134"
2018,Dominican Republic,83,"5,302","0,982","1,441","0,614","0,578","0,106","0,12","65,4","91,7","53,6","61,1",50,"70,6",10627165,"25,305","4,33","1,05","2,381","699,47","2,129"
2018,Dominican Republic,83,"5,302","0,982","1,441","0,614","0,578","0,106","0,12","65,4","91,7","53,6","61,1",50,"70,6",10627165,"25,305","4,33","1,05","2,381","699,47","2,11"
